Drug A,Drug B,Cell Line Name,Score
Vinblastine sulfate (hydrate),Nilotinib,PC-3,0.0
Dasatinib,Imatinib mesylate,A498,-5.111111111111111
Sorafenib tosylate,Dasatinib,RPMI-8226,-14.444444444444445
Mitotane,Paclitaxel,NCI-H226,-0.6666666666666666
Nilotinib,Cladribine,UO-31,-3.0
Fulvestrant,Cladribine,OVCAR-3,2.4444444444444446
Fulvestrant,Tretinoin,SK-OV-3,3.4444444444444446
Quinacrine hydrochloride,Cladribine,NCI-H460,-1.7777777777777777
Everolimus,Imatinib mesylate,SF-268,-16.11111111111111
Mitotane,Everolimus,HS 578T,17.88888888888889
Sirolimus,Mitotane,SW-620,7.888888888888887
Docetaxel,Fulvestrant,MDA-MB-468,9.111111111111107
Everolimus,Tretinoin,T-47D,-6.333333333333332
Vinblastine sulfate (hydrate),Everolimus,MDA-MB-435,-4.777777777777779
Everolimus,Docetaxel,HS 578T,2.4444444444444446
Imatinib mesylate,Tretinoin,HS 578T,-3.7777777777777777
Gefitinib,Lenalidomide,HL-60(TB),-1.5555555555555556
Thalidomide,Cladribine,HL-60(TB),2.2222222222222223
Mitotane,Dasatinib,HL-60(TB),-1.0
Vorinostat,Tretinoin,HT29,-7.333333333333332
Fulvestrant,Tamoxifen citrate,SF-539,2.6666666666666665
Sorafenib tosylate,Cladribine,U251,0.3333333333333333
Sorafenib tosylate,Imatinib mesylate,PC-3,-7.222222222222222
Everolimus,Cladribine,OVCAR-4,0.5555555555555556
Paclitaxel,Celecoxib,A549/ATCC,12.333333333333336
Vinblastine sulfate (hydrate),Romidepsin,HL-60(TB),1.3333333333333333
Mitotane,Everolimus,SF-268,-6.333333333333332
Dasatinib,Romidepsin,SF-268,-2.1111111111111107
Vinblastine sulfate (hydrate),Sirolimus,OVCAR-4,-2.333333333333333
Sorafenib tosylate,Nilotinib,MCF7,-1.3333333333333333
Everolimus,Imatinib mesylate,DU-145,-8.222222222222221
Docetaxel,Fulvestrant,UACC-257,5.666666666666668
Vorinostat,Tamoxifen citrate,SW-620,-2.333333333333333
Paclitaxel,Tretinoin,OVCAR-8,24.88888888888889
Thalidomide,Tamoxifen citrate,LOX IMVI,-2.7777777777777777
Paclitaxel,Cladribine,UO-31,-3.333333333333333
Romidepsin,Tamoxifen citrate,UACC-62,-8.888888888888891
Dasatinib,Sirolimus,SF-539,-7.222222222222222
Dasatinib,Nilotinib,HS 578T,-0.1111111111111111
Romidepsin,Vinblastine sulfate (hydrate),RPMI-8226,-1.8888888888888888
Romidepsin,Docetaxel,RPMI-8226,4.666666666666667
Sirolimus,Imatinib mesylate,DU-145,-14.222222222222221
Vinblastine sulfate (hydrate),Tretinoin,A549/ATCC,0.3333333333333333
Everolimus,Imatinib mesylate,HS 578T,-11.111111111111107
Thalidomide,Mitotane,A498,-3.7777777777777777
Thalidomide,Paclitaxel,CAKI-1,-2.888888888888889
Quinacrine hydrochloride,Sirolimus,IGROV1,2.6666666666666665
Mitotane,Imatinib mesylate,MALME-3M,-11.666666666666664
Sorafenib tosylate,Tamoxifen citrate,HS 578T,0.2222222222222222
Mitotane,Tamoxifen citrate,OVCAR-8,-0.2222222222222222
Everolimus,Cladribine,SK-MEL-28,-14.333333333333336
Fulvestrant,Vorinostat,SW-620,1.0
Docetaxel,Tamoxifen citrate,OVCAR-8,30.66666666666667
Quinacrine hydrochloride,Vinblastine sulfate (hydrate),NCI-H522,-16.0
Thalidomide,Paclitaxel,A498,-4.666666666666667
Docetaxel,Paclitaxel,MALME-3M,-5.777777777777778
Nilotinib,Mitotane,HL-60(TB),-3.555555555555556
Vinblastine sulfate (hydrate),Tretinoin,SK-MEL-28,-4.2222222222222205
Vorinostat,Celecoxib,A498,-4.777777777777779
Romidepsin,Nilotinib,UACC-257,-0.1111111111111111
Everolimus,Nilotinib,HCT-15,-7.555555555555554
Quinacrine hydrochloride,Paclitaxel,NCI-H322M,-3.111111111111111
Everolimus,Sirolimus,HS 578T,-3.888888888888889
Mitotane,Everolimus,A498,11.222222222222221
Quinacrine hydrochloride,Tretinoin,SF-268,-5.0
Docetaxel,Fulvestrant,HL-60(TB),44.66666666666666
Fulvestrant,Romidepsin,IGROV1,2.0
Mitotane,Paclitaxel,RPMI-8226,-13.222222222222221
Nilotinib,Tamoxifen citrate,SW-620,-4.888888888888889
Thalidomide,Tretinoin,SW-620,-4.888888888888889
Dasatinib,Celecoxib,U251,-2.555555555555556
Sorafenib tosylate,Celecoxib,LOX IMVI,-8.666666666666666
Vinblastine sulfate (hydrate),Romidepsin,ACHN,-1.0
Sorafenib tosylate,Tamoxifen citrate,SK-OV-3,-3.0
Sorafenib tosylate,Celecoxib,SK-MEL-5,0.7777777777777778
Paclitaxel,Celecoxib,HL-60(TB),7.4444444444444455
Everolimus,Celecoxib,SF-268,-5.777777777777778
Fulvestrant,Nilotinib,LOX IMVI,-5.0
Everolimus,Cladribine,HS 578T,-2.1111111111111107
Paclitaxel,Sirolimus,LOX IMVI,3.4444444444444446
Sorafenib tosylate,Romidepsin,SK-OV-3,-0.6666666666666666
Fulvestrant,Tretinoin,RPMI-8226,-10.888888888888893
Vorinostat,Sirolimus,SF-539,-2.888888888888889
Sorafenib tosylate,Celecoxib,MALME-3M,-5.333333333333333
Quinacrine hydrochloride,Vinblastine sulfate (hydrate),UACC-257,-2.0
Quinacrine hydrochloride,Paclitaxel,MDA-MB-468,-1.1111111111111112
Dasatinib,Vorinostat,UACC-62,1.4444444444444444
Romidepsin,Tretinoin,HL-60(TB),-2.888888888888889
Nilotinib,Vinblastine sulfate (hydrate),HOP-92,-8.0
Sorafenib tosylate,Sirolimus,A498,3.111111111111111
Dasatinib,Vorinostat,K-562,12.222222222222221
Sirolimus,Tamoxifen citrate,IGROV1,11.666666666666664
Dasatinib,Romidepsin,HL-60(TB),-4.4444444444444455
Fulvestrant,Celecoxib,SF-295,-6.5555555555555545
Romidepsin,Sirolimus,NCI-H226,-1.1111111111111112
Romidepsin,Cladribine,SF-539,5.333333333333333
Vinblastine sulfate (hydrate),Romidepsin,CAKI-1,0.4444444444444444
Thalidomide,Cladribine,BT-549,-7.222222222222222
Quinacrine hydrochloride,Vinblastine sulfate (hydrate),HOP-62,-9.333333333333334
Vinblastine sulfate (hydrate),Vorinostat,IGROV1,-3.0
Everolimus,Imatinib mesylate,NCI-H460,-6.5555555555555545
Fulvestrant,Tretinoin,SF-268,-4.111111111111111
Tretinoin,Celecoxib,OVCAR-3,-14.777777777777779
Everolimus,Cladribine,HL-60(TB),-8.555555555555555
Mitotane,Cladribine,SF-295,-10.111111111111107
Quinacrine hydrochloride,Sirolimus,HT29,-3.111111111111111
Fulvestrant,Romidepsin,SK-OV-3,-2.333333333333333
Thalidomide,Paclitaxel,HOP-62,2.888888888888889
Vorinostat,Paclitaxel,A549/ATCC,-10.555555555555557
Everolimus,Nilotinib,LOX IMVI,-12.666666666666664
Everolimus,Imatinib mesylate,HCT-15,-13.111111111111107
Thalidomide,Mitotane,OVCAR-8,-3.2222222222222223
Vinblastine sulfate (hydrate),Vorinostat,LOX IMVI,-6.1111111111111125
Vinblastine sulfate (hydrate),Celecoxib,NCI-H322M,-2.7777777777777777
Fulvestrant,Dasatinib,PC-3,-1.3333333333333333
Sorafenib tosylate,Dasatinib,BT-549,-0.8888888888888888
Paclitaxel,Imatinib mesylate,RPMI-8226,33.55555555555556
Vorinostat,Paclitaxel,SK-MEL-5,-9.888888888888893
Vinblastine sulfate (hydrate),Romidepsin,T-47D,-4.666666666666667
Fulvestrant,Romidepsin,NCI-H23,5.888888888888888
Mitotane,Paclitaxel,SF-268,-4.333333333333333
Quinacrine hydrochloride,Docetaxel,HS 578T,0.7777777777777778
Dasatinib,Celecoxib,SK-MEL-28,-9.888888888888893
Paclitaxel,Sirolimus,OVCAR-8,3.4444444444444446
Vorinostat,Vinblastine sulfate (hydrate),MDA-MB-468,-4.666666666666667
Paclitaxel,Sirolimus,MDA-MB-231/ATCC,-6.1111111111111125
Quinacrine hydrochloride,Tamoxifen citrate,A498,-5.333333333333333
Sorafenib tosylate,Docetaxel,PC-3,3.2222222222222223
Dasatinib,Cladribine,HT29,-9.333333333333334
Quinacrine hydrochloride,Docetaxel,HOP-92,-9.222222222222221
Quinacrine hydrochloride,Docetaxel,U251,3.2222222222222223
Quinacrine hydrochloride,Tretinoin,OVCAR-3,-9.777777777777779
Dasatinib,Romidepsin,A549/ATCC,-1.6666666666666667
Fulvestrant,Everolimus,RPMI-8226,17.666666666666668
Sorafenib tosylate,Imatinib mesylate,DU-145,-11.777777777777779
Docetaxel,Imatinib mesylate,OVCAR-3,6.222222222222222
Fulvestrant,Romidepsin,MCF7,2.555555555555556
Romidepsin,Celecoxib,OVCAR-3,-0.3333333333333333
Mitotane,Cladribine,KM12,0.5555555555555556
Nilotinib,Mitotane,PC-3,-3.888888888888889
Imatinib mesylate,Cladribine,UACC-257,0.4444444444444444
Quinacrine hydrochloride,Tretinoin,SK-MEL-28,-1.2222222222222223
Dasatinib,Nilotinib,A549/ATCC,-3.0
Fulvestrant,Tamoxifen citrate,SK-MEL-5,-0.3333333333333333
Vinblastine sulfate (hydrate),Romidepsin,HT29,-3.888888888888889
Everolimus,Romidepsin,MALME-3M,0.7777777777777778
Docetaxel,Imatinib mesylate,HS 578T,23.44444444444445
Romidepsin,Docetaxel,OVCAR-3,-1.5555555555555556
Paclitaxel,Nilotinib,A549/ATCC,-2.7777777777777777
Mitotane,Dasatinib,SK-MEL-28,-1.6666666666666667
Paclitaxel,Cladribine,SF-268,-7.555555555555554
Docetaxel,Paclitaxel,PC-3,2.2222222222222223
Quinacrine hydrochloride,Mitotane,NCI-H322M,3.111111111111111
Sirolimus,Cladribine,MALME-3M,4.5555555555555545
Vinblastine sulfate (hydrate),Vorinostat,MALME-3M,-9.777777777777779
Mitotane,Tamoxifen citrate,RPMI-8226,-5.5555555555555545
Fulvestrant,Tamoxifen citrate,MDA-MB-468,-0.8888888888888888
Quinacrine hydrochloride,Docetaxel,MDA-MB-468,19.11111111111111
Imatinib mesylate,Tamoxifen citrate,T-47D,-11.333333333333336
Imatinib mesylate,Tretinoin,MDA-MB-468,2.555555555555556
Fulvestrant,Everolimus,HOP-62,-4.777777777777779
Romidepsin,Tamoxifen citrate,SK-MEL-28,2.4444444444444446
Nilotinib,Cladribine,NCI-H23,0.4444444444444444
Sorafenib tosylate,Vorinostat,UACC-257,-3.555555555555556
Sorafenib tosylate,Imatinib mesylate,SK-OV-3,-8.444444444444445
Imatinib mesylate,Tamoxifen citrate,IGROV1,-4.2222222222222205
Everolimus,Vorinostat,MCF7,-4.888888888888889
Vinblastine sulfate (hydrate),Paclitaxel,UACC-257,-1.5555555555555556
Everolimus,Cladribine,K-562,-7.4444444444444455
Paclitaxel,Cladribine,T-47D,-22.44444444444445
Vinblastine sulfate (hydrate),Paclitaxel,A498,-2.555555555555556
Vinblastine sulfate (hydrate),Celecoxib,KM12,-6.888888888888888
Sorafenib tosylate,Romidepsin,LOX IMVI,1.2222222222222223
Vinblastine sulfate (hydrate),Cladribine,K-562,-3.7777777777777777
Dasatinib,Nilotinib,PC-3,-3.555555555555556
Nilotinib,Tamoxifen citrate,OVCAR-4,-4.4444444444444455
Fulvestrant,Romidepsin,A498,11.333333333333336
Docetaxel,Tretinoin,PC-3,5.888888888888888
Quinacrine hydrochloride,Tamoxifen citrate,DU-145,-0.8888888888888888
Dasatinib,Tretinoin,RPMI-8226,-2.1111111111111107
Quinacrine hydrochloride,Tamoxifen citrate,SF-539,-3.6666666666666665
Sirolimus,Nilotinib,IGROV1,-17.88888888888889
Vinblastine sulfate (hydrate),Vorinostat,OVCAR-4,-4.666666666666667
Sorafenib tosylate,Tretinoin,HOP-92,11.888888888888893
Vorinostat,Paclitaxel,SF-268,-13.0
Fulvestrant,Everolimus,SK-OV-3,-7.555555555555554
Everolimus,Nilotinib,HL-60(TB),-12.333333333333336
Sorafenib tosylate,Paclitaxel,NCI-H522,2.888888888888889
Paclitaxel,Celecoxib,SW-620,8.777777777777779
Vinblastine sulfate (hydrate),Nilotinib,LOX IMVI,-3.7777777777777777
Everolimus,Docetaxel,NCI-H226,2.4444444444444446
Quinacrine hydrochloride,Cladribine,NCI-H226,-1.7777777777777777
Vorinostat,Nilotinib,SK-MEL-5,-4.333333333333333
Vinblastine sulfate (hydrate),Cladribine,A498,0.8888888888888888
Vinblastine sulfate (hydrate),Dasatinib,NCI-H460,-5.777777777777778
Thalidomide,Cladribine,UACC-62,8.222222222222221
Dasatinib,Romidepsin,HCT-116,-2.4444444444444446
Romidepsin,Sirolimus,SK-MEL-28,4.2222222222222205
Romidepsin,Sirolimus,KM12,0.3333333333333333
Vinblastine sulfate (hydrate),Dasatinib,KM12,-5.666666666666668
Vinblastine sulfate (hydrate),Tretinoin,A498,0.1111111111111111
Vorinostat,Romidepsin,SW-620,-2.888888888888889
Paclitaxel,Imatinib mesylate,OVCAR-4,7.1111111111111125
Nilotinib,Celecoxib,HCT-116,-4.777777777777779
Mitotane,Sirolimus,NCI-H322M,-4.4444444444444455
Mitotane,Tretinoin,IGROV1,0.4444444444444444
Sorafenib tosylate,Everolimus,MALME-3M,-5.888888888888888
Docetaxel,Vinblastine sulfate (hydrate),SK-MEL-28,0.6666666666666666
Docetaxel,Paclitaxel,UACC-62,-1.5555555555555556
Sirolimus,Tretinoin,HOP-92,-6.0
Nilotinib,Celecoxib,K-562,-16.88888888888889
Everolimus,Docetaxel,DU-145,1.8888888888888888
Everolimus,Sirolimus,MALME-3M,-6.222222222222222
Nilotinib,Celecoxib,OVCAR-3,-7.555555555555554
Imatinib mesylate,Tretinoin,SF-268,-5.5555555555555545
Everolimus,Romidepsin,HT29,4.2222222222222205
Vinblastine sulfate (hydrate),Tamoxifen citrate,T-47D,-1.2222222222222223
Vinblastine sulfate (hydrate),Sirolimus,IGROV1,-4.5555555555555545
Romidepsin,Tamoxifen citrate,HS 578T,3.2222222222222223
Sorafenib tosylate,Nilotinib,NCI-H522,-7.666666666666668
Tamoxifen citrate,Cladribine,SW-620,0.0
Vinblastine sulfate (hydrate),Dasatinib,OVCAR-3,1.8888888888888888
Vinblastine sulfate (hydrate),Sirolimus,OVCAR-3,2.6666666666666665
Imatinib mesylate,Tamoxifen citrate,NCI-H23,1.1111111111111112
Everolimus,Tamoxifen citrate,HL-60(TB),1.3333333333333333
Cladribine,Celecoxib,A498,-8.333333333333334
Sorafenib tosylate,Everolimus,CAKI-1,-21.0
Mitotane,Docetaxel,RPMI-8226,41.55555555555557
Sorafenib tosylate,Celecoxib,HCT-116,-11.333333333333336
Everolimus,Celecoxib,NCI-H322M,-5.777777777777778
Romidepsin,Docetaxel,OVCAR-8,-0.6666666666666666
Fulvestrant,Paclitaxel,BT-549,-3.0
Tretinoin,Cladribine,SK-MEL-5,-1.1111111111111112
Fulvestrant,Nilotinib,IGROV1,0.1111111111111111
Vinblastine sulfate (hydrate),Imatinib mesylate,SK-MEL-28,-8.0
Romidepsin,Cladribine,A498,-1.8888888888888888
Sorafenib tosylate,Everolimus,U251,-5.111111111111111
Sorafenib tosylate,Imatinib mesylate,SF-539,-12.777777777777779
Sorafenib tosylate,Celecoxib,OVCAR-8,-2.1111111111111107
Vorinostat,Paclitaxel,T-47D,-23.88888888888889
Everolimus,Cladribine,A498,-0.8888888888888888
Sirolimus,Mitotane,LOX IMVI,-2.333333333333333
Quinacrine hydrochloride,Vinblastine sulfate (hydrate),SF-268,-2.1111111111111107
Docetaxel,Tretinoin,NCI-H226,11.888888888888893
Thalidomide,Sirolimus,RPMI-8226,-3.333333333333333
Vorinostat,Vinblastine sulfate (hydrate),SK-MEL-5,3.4444444444444446
Romidepsin,Vinblastine sulfate (hydrate),SK-MEL-5,-5.222222222222221
Docetaxel,Nilotinib,BT-549,10.777777777777779
Romidepsin,Vinblastine sulfate (hydrate),OVCAR-8,4.2222222222222205
Sorafenib tosylate,Vorinostat,EKVX,-4.666666666666667
Vinblastine sulfate (hydrate),Tamoxifen citrate,LOX IMVI,9.333333333333334
Sorafenib tosylate,Paclitaxel,SK-OV-3,11.555555555555555
Dasatinib,Romidepsin,MCF7,-10.444444444444443
Imatinib mesylate,Cladribine,HOP-62,-7.4444444444444455
Nilotinib,Tretinoin,K-562,-8.333333333333334
Sorafenib tosylate,Dasatinib,LOX IMVI,-4.0
Romidepsin,Celecoxib,UACC-257,-6.222222222222222
Docetaxel,Celecoxib,HL-60(TB),9.333333333333334
Sirolimus,Celecoxib,HS 578T,9.666666666666666
Tamoxifen citrate,Tretinoin,SK-MEL-5,2.2222222222222223
Vorinostat,Sirolimus,HL-60(TB),-19.88888888888889
Imatinib mesylate,Tretinoin,BT-549,-6.4444444444444455
Thalidomide,Paclitaxel,U251,-4.333333333333333
Romidepsin,Vinblastine sulfate (hydrate),DU-145,-8.0
Fulvestrant,Cladribine,HT29,0.5555555555555556
Everolimus,Nilotinib,A549/ATCC,-2.555555555555556
Vinblastine sulfate (hydrate),Paclitaxel,SK-MEL-28,0.4444444444444444
Sorafenib tosylate,Cladribine,NCI-H226,-1.2222222222222223
Vorinostat,Nilotinib,SK-MEL-28,-37.888888888888886
Vinblastine sulfate (hydrate),Paclitaxel,CAKI-1,1.4444444444444444
Fulvestrant,Sirolimus,OVCAR-8,-4.777777777777779
Vinblastine sulfate (hydrate),Paclitaxel,LOX IMVI,4.888888888888889
Sirolimus,Celecoxib,UO-31,6.888888888888888
Vorinostat,Paclitaxel,NCI-H322M,-25.0
Dasatinib,Tretinoin,OVCAR-3,-1.2222222222222223
Gefitinib,Lenalidomide,CAKI-1,-8.777777777777779
Vorinostat,Tamoxifen citrate,MDA-MB-468,-5.4444444444444455
Vinblastine sulfate (hydrate),Tamoxifen citrate,OVCAR-4,17.0
Vinblastine sulfate (hydrate),Imatinib mesylate,HCT-116,-1.3333333333333333
Docetaxel,Tamoxifen citrate,NCI-H522,44.88888888888889
Sirolimus,Tretinoin,DU-145,-8.777777777777779
Sorafenib tosylate,Cladribine,NCI-H23,-3.111111111111111
Sorafenib tosylate,Nilotinib,OVCAR-4,-14.222222222222221
Vinblastine sulfate (hydrate),Tamoxifen citrate,A498,4.5555555555555545
Mitotane,Tamoxifen citrate,UACC-257,-6.4444444444444455
Mitotane,Tretinoin,OVCAR-3,-8.666666666666666
Nilotinib,Imatinib mesylate,UO-31,-3.4444444444444446
Imatinib mesylate,Tretinoin,MDA-MB-231/ATCC,-8.222222222222221
Romidepsin,Celecoxib,DU-145,-4.111111111111111
Mitotane,Nilotinib,A498,-6.5555555555555545
Paclitaxel,Cladribine,OVCAR-4,-12.333333333333336
Vinblastine sulfate (hydrate),Paclitaxel,OVCAR-8,0.2222222222222222
Vinblastine sulfate (hydrate),Dasatinib,SK-OV-3,-2.888888888888889
Dasatinib,Imatinib mesylate,NCI-H226,1.3333333333333333
Romidepsin,Docetaxel,DU-145,-6.1111111111111125
Romidepsin,Sirolimus,RPMI-8226,4.2222222222222205
Everolimus,Celecoxib,HS 578T,-2.333333333333333
Sirolimus,Imatinib mesylate,SF-268,-9.777777777777779
Imatinib mesylate,Celecoxib,HOP-62,-1.7777777777777777
Fulvestrant,Dasatinib,NCI-H460,-3.333333333333333
Dasatinib,Nilotinib,HCT-116,-4.0
Quinacrine hydrochloride,Tretinoin,SK-MEL-5,-1.4444444444444444
Gefitinib,Lenalidomide,RPMI-8226,7.555555555555554
Vinblastine sulfate (hydrate),Celecoxib,SF-268,-6.888888888888888
Paclitaxel,Imatinib mesylate,BT-549,16.11111111111111
Mitotane,Tretinoin,HCT-15,6.4444444444444455
Cladribine,Celecoxib,SF-268,-9.333333333333334
Fulvestrant,Imatinib mesylate,BT-549,-10.777777777777779
Sirolimus,Celecoxib,SW-620,-0.1111111111111111
Everolimus,Imatinib mesylate,UO-31,-5.111111111111111
Sorafenib tosylate,Imatinib mesylate,ACHN,-8.222222222222221
Nilotinib,Celecoxib,MALME-3M,-16.444444444444443
Thalidomide,Tamoxifen citrate,NCI-H522,-3.2222222222222223
Romidepsin,Tretinoin,NCI-H226,-0.4444444444444444
Fulvestrant,Paclitaxel,LOX IMVI,-20.88888888888889
Tamoxifen citrate,Cladribine,HCT-15,-4.333333333333333
Vorinostat,Tretinoin,PC-3,-10.0
Sorafenib tosylate,Romidepsin,NCI-H460,-0.4444444444444444
Mitotane,Tamoxifen citrate,NCI-H522,0.6666666666666666
Mitotane,Dasatinib,DU-145,-1.5555555555555556
Romidepsin,Cladribine,NCI-H322M,-18.666666666666668
Quinacrine hydrochloride,Docetaxel,ACHN,-5.666666666666668
Everolimus,Paclitaxel,SW-620,10.111111111111107
Sorafenib tosylate,Nilotinib,NCI-H460,-0.7777777777777778
Vorinostat,Imatinib mesylate,NCI-H522,-10.333333333333334
Everolimus,Paclitaxel,IGROV1,-0.8888888888888888
Everolimus,Tamoxifen citrate,NCI-H522,-0.5555555555555556
Tamoxifen citrate,Tretinoin,NCI-H322M,-7.777777777777778
Dasatinib,Sirolimus,NCI-H322M,-17.0
Quinacrine hydrochloride,Docetaxel,SK-MEL-5,-4.0
Imatinib mesylate,Cladribine,PC-3,-6.333333333333332
Vorinostat,Docetaxel,SF-268,-8.555555555555555
Mitotane,Tamoxifen citrate,NCI-H23,-2.888888888888889
Everolimus,Celecoxib,UACC-62,1.5555555555555556
Quinacrine hydrochloride,Docetaxel,OVCAR-8,-1.1111111111111112
Gefitinib,Lenalidomide,U251,-3.111111111111111
Docetaxel,Nilotinib,NCI-H322M,-37.0
Docetaxel,Tamoxifen citrate,MDA-MB-468,34.0
Fulvestrant,Paclitaxel,KM12,-1.6666666666666667
Romidepsin,Paclitaxel,SF-268,5.222222222222221
Romidepsin,Vinblastine sulfate (hydrate),MALME-3M,3.555555555555556
Everolimus,Sirolimus,OVCAR-3,9.555555555555557
Tamoxifen citrate,Tretinoin,UACC-62,-1.4444444444444444
Docetaxel,Paclitaxel,A549/ATCC,5.111111111111111
Everolimus,Tamoxifen citrate,NCI-H226,-3.555555555555556
Everolimus,Celecoxib,K-562,-5.222222222222221
Everolimus,Celecoxib,A498,-1.5555555555555556
Romidepsin,Nilotinib,DU-145,-11.333333333333336
Vinblastine sulfate (hydrate),Nilotinib,ACHN,-6.4444444444444455
Thalidomide,Mitotane,SK-MEL-28,0.8888888888888888
Vinblastine sulfate (hydrate),Celecoxib,HCT-116,-8.11111111111111
Thalidomide,Sirolimus,MDA-MB-468,6.333333333333332
Mitotane,Imatinib mesylate,KM12,-14.333333333333336
Vinblastine sulfate (hydrate),Tamoxifen citrate,SF-539,24.66666666666667
Vinblastine sulfate (hydrate),Tretinoin,NCI-H460,-1.7777777777777777
Thalidomide,Sirolimus,UACC-62,4.111111111111111
Docetaxel,Tamoxifen citrate,KM12,37.22222222222222
Paclitaxel,Nilotinib,BT-549,19.555555555555557
Nilotinib,Tamoxifen citrate,SF-268,-3.333333333333333
Vorinostat,Cladribine,OVCAR-3,-9.444444444444443
Sorafenib tosylate,Romidepsin,OVCAR-3,-5.777777777777778
Fulvestrant,Cladribine,A498,-1.6666666666666667
Tamoxifen citrate,Tretinoin,T-47D,-15.777777777777779
Romidepsin,Sirolimus,HS 578T,3.0
Vinblastine sulfate (hydrate),Nilotinib,NCI-H460,-3.2222222222222223
Paclitaxel,Celecoxib,OVCAR-3,26.11111111111111
Mitotane,Tretinoin,T-47D,8.888888888888891
Everolimus,Vorinostat,UO-31,0.0
Nilotinib,Mitotane,NCI-H226,-1.6666666666666667
Romidepsin,Vinblastine sulfate (hydrate),UACC-62,4.888888888888889
Docetaxel,Nilotinib,A549/ATCC,2.0
Mitotane,Celecoxib,EKVX,-6.333333333333332
Nilotinib,Mitotane,MCF7,-3.6666666666666665
Mitotane,Dasatinib,CAKI-1,-1.4444444444444444
Sorafenib tosylate,Tretinoin,SF-539,5.333333333333333
Romidepsin,Nilotinib,SW-620,2.333333333333333
Imatinib mesylate,Celecoxib,SK-OV-3,-6.888888888888888
Dasatinib,Sirolimus,MCF7,1.6666666666666667
Romidepsin,Paclitaxel,KM12,4.777777777777779
Vinblastine sulfate (hydrate),Tamoxifen citrate,NCI-H23,21.88888888888889
Fulvestrant,Vorinostat,HS 578T,-3.7777777777777777
Sirolimus,Tamoxifen citrate,UACC-257,-7.777777777777778
Nilotinib,Vinblastine sulfate (hydrate),U251,-2.555555555555556
Imatinib mesylate,Tamoxifen citrate,NCI-H522,-11.0
Thalidomide,Tamoxifen citrate,HOP-62,-2.888888888888889
Vinblastine sulfate (hydrate),Celecoxib,NCI-H522,2.0
Docetaxel,Tretinoin,HL-60(TB),16.333333333333332
Quinacrine hydrochloride,Cladribine,OVCAR-3,1.8888888888888888
Paclitaxel,Sirolimus,T-47D,-8.666666666666666
Dasatinib,Paclitaxel,DU-145,-3.2222222222222223
Sirolimus,Imatinib mesylate,K-562,0.4444444444444444
Dasatinib,Romidepsin,UACC-257,-3.4444444444444446
Docetaxel,Tretinoin,UACC-257,8.888888888888891
Vorinostat,Cladribine,SF-539,-2.2222222222222223
Everolimus,Sirolimus,NCI-H522,1.8888888888888888
Fulvestrant,Dasatinib,EKVX,-2.1111111111111107
Fulvestrant,Tretinoin,SF-295,-0.1111111111111111
Fulvestrant,Celecoxib,K-562,-4.0
Dasatinib,Nilotinib,K-562,3.4444444444444446
Docetaxel,Paclitaxel,HS 578T,-2.555555555555556
Fulvestrant,Tamoxifen citrate,OVCAR-8,-5.111111111111111
Quinacrine hydrochloride,Sirolimus,SF-539,3.111111111111111
Mitotane,Celecoxib,PC-3,-1.4444444444444444
Dasatinib,Tamoxifen citrate,K-562,49.66666666666666
Everolimus,Tretinoin,RPMI-8226,6.666666666666668
Sirolimus,Nilotinib,SF-539,-4.2222222222222205
Docetaxel,Tamoxifen citrate,SK-MEL-5,24.777777777777786
Sorafenib tosylate,Tamoxifen citrate,UACC-62,-5.333333333333333
Sirolimus,Cladribine,SW-620,-2.4444444444444446
Mitotane,Tretinoin,LOX IMVI,-9.888888888888893
Mitotane,Dasatinib,HS 578T,2.1111111111111107
Vinblastine sulfate (hydrate),Imatinib mesylate,HOP-62,-2.888888888888889
Quinacrine hydrochloride,Docetaxel,HCT-116,6.5555555555555545
Sorafenib tosylate,Tamoxifen citrate,K-562,-4.666666666666667
Imatinib mesylate,Tretinoin,A549/ATCC,-6.1111111111111125
Sorafenib tosylate,Romidepsin,PC-3,-3.111111111111111
Mitotane,Nilotinib,HOP-92,-8.777777777777779
Fulvestrant,Cladribine,MCF7,-3.333333333333333
Romidepsin,Imatinib mesylate,UACC-62,-23.66666666666667
Everolimus,Paclitaxel,NCI-H226,7.222222222222222
Dasatinib,Celecoxib,MDA-MB-231/ATCC,8.777777777777779
Nilotinib,Celecoxib,NCI-H226,-2.4444444444444446
Docetaxel,Vinblastine sulfate (hydrate),UACC-62,21.777777777777786
Thalidomide,Docetaxel,SK-MEL-28,0.0
Thalidomide,Tretinoin,U251,-12.666666666666664
Everolimus,Docetaxel,RPMI-8226,1.5555555555555556
Sorafenib tosylate,Tamoxifen citrate,DU-145,-2.2222222222222223
Everolimus,Paclitaxel,HL-60(TB),27.88888888888889
Mitotane,Celecoxib,OVCAR-3,-2.4444444444444446
Fulvestrant,Sirolimus,HL-60(TB),-2.555555555555556
Fulvestrant,Nilotinib,BT-549,-2.888888888888889
Imatinib mesylate,Tretinoin,NCI-H460,-5.777777777777778
Sirolimus,Nilotinib,DU-145,-4.333333333333333
Thalidomide,Cladribine,OVCAR-8,-8.11111111111111
Quinacrine hydrochloride,Paclitaxel,MDA-MB-435,-22.11111111111111
Mitotane,Dasatinib,HOP-62,-2.2222222222222223
Nilotinib,Tamoxifen citrate,SK-OV-3,-6.4444444444444455
Docetaxel,Nilotinib,SW-620,7.888888888888887
